Method,LogLik,sigma_y,a,b,sigma_x,ID
Robust (c=5.14),-7039.149902863303,1.5186055084632573,0.014340517324476734,0.9987996599792291,1.2670234661970395e-06,245
Standard (c=1000),-5134.322645509077,0.8534771041285228,0.007916830232375757,0.995423200444909,0.011833809737277028,245
Robust (c=5.14),-2808.3856457405964,0.28925349173184767,0.06508414060144911,0.9931130608209617,0.017088778973780375,246
Standard (c=1000),-3687.644071316834,0.44887279982208755,0.09212304163964989,0.9903687268775714,0.016501442593690494,246
Robust (c=5.14),-2793.73494600802,0.2914817987167128,0.007253135223107242,0.9997099147854553,0.013244917398604708,247
Standard (c=1000),-3797.7016321810356,0.4148700599695104,0.15744621492591698,0.9834188978689024,0.02055693869220273,247
Robust (c=5.14),-2792.8500102440116,0.29629633420491075,0.019454574239173475,0.9985900281770953,0.015209205695610213,248
Standard (c=1000),-3590.6900151813898,0.45224433643481016,0.020674541031599984,0.9982254424697956,0.007767681191735239,248
Robust (c=5.14),-2810.0468876016594,0.2967647452389563,0.06498235485469864,0.9924775673251336,0.015715555225874516,249
Standard (c=1000),-3667.552927240294,0.4717023058866276,0.07455651978155375,0.9918001414510185,0.014215398776071449,249
Robust (c=5.14),-2770.9248229235004,0.32725656252824575,0.008323899550248169,0.9994298035671236,0.010554311460895638,250
Standard (c=1000),-3590.0232595105203,0.4935645619564449,0.020876743520341905,0.9978042247583813,0.005520393074851654,250
Robust (c=5.14),-8014.23636206945,1.8358094449006988,0.010808982008024836,0.9974345234728496,0.015863004214943747,251
Standard (c=1000),-8064.624679693923,1.8792220110194995,0.011156280431304247,0.9972463034028233,0.009442591415321678,251
Robust (c=5.14),-2775.8559271561835,0.3051024051149668,0.024745043775102706,0.9973073014358643,0.013038314250434538,252
Standard (c=1000),-3612.1430466533975,0.4487858745081458,0.037371391753412225,0.9964038625514783,0.012368242012439684,252
Robust (c=5.14),-2819.50331061067,0.3305388501316946,0.07279358080249913,0.9927382590094257,0.01379703620922263,253
Standard (c=1000),-3619.2905588161343,0.4510798969675127,0.048536088255927375,0.9947634431439684,0.012320941075061364,253
Robust (c=5.14),-2808.0155090532994,0.32005473866636047,0.02502850431320628,0.9963052186113647,0.013447694994099361,254
Standard (c=1000),-3662.230025081189,0.4361551785743316,0.08337094954748116,0.9910997724887651,0.01589910839012401,254
Robust (c=5.14),-24721.613152469276,1.9962019131389168,0.016307844682011935,0.9974564668455245,3.600593539351799e-05,255
Standard (c=1000),-20399.069072664384,1.9652441538578915,0.029629782843961602,0.9959419950948831,0.0004735199378531602,255
Robust (c=5.14),-8440.644968035334,1.8748220458377716,0.05442179001145306,0.9953943072575235,5.180518360257529e-05,256
Standard (c=1000),-4645.605043098523,0.5836856554391784,0.05057623088998678,0.9941173164794905,0.04433966468083535,256
Robust (c=5.14),-2821.983614120615,0.3175744188711596,0.01136884570862656,0.9998455216794148,0.015679926192783876,257
Standard (c=1000),-4174.244397088343,0.5043985082565581,0.08914150338553863,0.9985202616845967,0.027183471309377465,257
Robust (c=5.14),-2789.7339804007233,0.32882451573611515,0.029206178549079385,0.9968704095244826,0.010109743247848106,258
Standard (c=1000),-3636.6398016507237,0.44805480700942285,0.05800923572408342,0.9940960546830926,0.011566900436469841,258
Robust (c=5.14),-2905.6707304917772,0.4183149235716159,0.02115963709637309,0.9979796125710111,0.003547063781338557,259
Standard (c=1000),-3683.743744324405,0.43313457682117007,0.024155935901031884,0.9999998467103005,0.015513340701523938,259
Robust (c=5.14),-2797.594570564732,0.3523685271226443,0.010115340653481592,0.99861341515626,0.007860425243852765,260
Standard (c=1000),-9572.298909668716,0.13967241651437473,0.02211143947741466,0.9337489844681061,0.1926987577674249,260
Robust (c=5.14),-2851.401675589579,0.3936417153941588,0.006920693662219238,0.999778089939828,0.005590195463830162,261
Standard (c=1000),-3621.5750842045004,0.5228358537606529,0.01430198540501579,0.9986357170604727,0.004451022393154291,261
Robust (c=5.14),-2770.895452805834,0.31673381678972834,0.013560860316545131,0.9988997237977998,0.012076223768177116,262
Standard (c=1000),-3602.145316283573,0.4813880215536713,0.018974909529554995,0.998696046149347,0.009498976807944075,262
Robust (c=5.14),-2809.418258368857,0.37194613065127113,0.013818479162002833,0.9989689317045083,0.008976753937900822,263
Standard (c=1000),-3671.6197067557005,0.4551191314695748,0.07476815979123895,0.9909122110911063,0.013165256714478933,263
Robust (c=5.14),-2789.6192054246026,0.31220530109648453,0.015840925348313845,0.9977995097544864,0.012496072946149956,264
Standard (c=1000),-5623.389981822359,0.8811782170321187,0.03541892661053678,0.9966697393019875,0.0006967215005983251,264
Robust (c=5.14),-2907.0451444629243,0.34687280751189875,0.04451505337284749,0.9953798721401639,0.005514530382395809,265
Standard (c=1000),-4531.308309610976,0.4154263457628586,0.054261642641607516,0.9935815341794534,0.0031602382448367664,265
Robust (c=5.14),-4298.995062191999,0.40157163679053437,0.0004839426332617007,0.9830751941225663,0.026553892793316294,266
Standard (c=1000),-3619.0696690144164,0.4534839634081743,3.061789676237731e-05,0.9995786146593272,0.010922907825808102,266
Robust (c=5.14),-5781.63866824502,0.014426551815009426,0.0264729274557064,0.9748321830371905,0.06360181032668608,267
Standard (c=1000),-15225.410546756668,0.13716324008849967,0.06424026780035061,0.9642366202164467,0.5675568529283822,267
Robust (c=5.14),-3178.5374234941833,0.25113393091117037,0.08850477450725844,0.9991896269744545,0.02809864635554379,268
Standard (c=1000),-3678.067170864603,0.47757024392739006,0.008905425721690723,0.9999975741330396,0.015386750540639156,268
Robust (c=5.14),-2786.5116912586805,0.32190782226286185,0.016186719620941,0.9982033882510366,0.013482625576602654,269
Standard (c=1000),-9661.2329426184,0.19426874571933123,0.012984250468944785,0.9529763658391316,0.24300989080659074,269
Robust (c=5.14),-3060.9426544049643,0.39561092452606567,0.1371860603882135,0.9848664914764215,0.01675105876585998,270
Standard (c=1000),-3679.7614154123326,0.40908133424771,0.06466396335415231,0.9935030150036696,0.01761588344449775,270
Robust (c=5.14),-2781.409299099037,0.3239173265597551,0.007454430128641661,0.9986437263602485,0.011900934504789079,271
Standard (c=1000),-3590.1010580316397,0.4776917626003718,0.006835602494501079,0.99937427012224,0.008367585404970256,271
Robust (c=5.14),-2834.8408493752268,0.29576761048343797,0.09654708626619936,0.9891885582445309,0.016694363642143745,272
Standard (c=1000),-4104.46129074156,0.41287235899868524,0.1064229344005025,0.9979683800595105,0.03003937428260702,272
Robust (c=5.14),-8309.49926757862,1.9409301155146883,0.004744593171299109,0.997092615052672,0.01579338618750883,273
Standard (c=1000),-85572.88936397254,1.9999577108833928,0.007778580465604909,0.9860700406815192,4.554188840708116e-05,273
Robust (c=5.14),-8610.69152852061,1.7021281914574244,0.08776999936453542,0.9923810152013682,6.375785900627753e-05,274
Standard (c=1000),-8951.179555319943,1.9218998888052694,0.09630853358406241,0.9917307657483432,0.00015650298908074692,274
Robust (c=5.14),-3133.832457008974,0.24850640292768325,0.0669456350246985,0.9869858271046438,0.03029638397861315,275
Standard (c=1000),-3844.284975382883,0.4198921823318821,0.049056316753405875,0.9999999999998574,0.021851948389538797,275
Robust (c=5.14),-5270.2636421388615,0.9474327004084471,0.13168181364310516,0.986241333372447,0.012565266851484676,276
Standard (c=1000),-5258.333298873834,0.9454558321075491,0.10833956307014184,0.9886364198687075,0.010945776871756113,276
Robust (c=5.14),-2771.0680721117756,0.32082997286449105,0.004515296031062225,0.9996273803233119,0.012314255624314912,277
Standard (c=1000),-3619.1682689315767,0.462441850189584,0.04325261709664844,0.9954884963223884,0.011327191908727012,277
Robust (c=5.14),-2812.3234499426057,0.31231561674683445,0.06429160762975264,0.9926153351246745,0.015448414881485704,278
Standard (c=1000),-3629.550263841496,0.43799571361394685,0.04332273093466646,0.9947223646813907,0.014526962680024827,278
Robust (c=5.14),-2787.2032008278347,0.32087438934434676,0.01536094944752734,0.9990500216642721,0.012742341310588417,279
Standard (c=1000),-3615.1079905286338,0.42936396896984824,0.04561000113353644,0.9949807276128464,0.013060887009116886,279
Robust (c=5.14),-2814.0141591409033,0.3069501688451833,0.012852880287832021,0.9976992999397722,0.015993355603566496,280
Standard (c=1000),-3586.521241753659,0.44327303940949225,0.021661691221950292,0.997837727280303,0.00968729311279371,280
Robust (c=5.14),-39975.987192666886,1.9999974688195428,0.010666179561120752,0.9916179678910144,0.005314585650802624,281
Standard (c=1000),-11544.426458061136,1.983682039886675,0.014501456282697639,0.9878577411647786,0.0130622763636928,281
Robust (c=5.14),-7700.4984892581415,1.7731972189641365,0.03795718394758118,0.9968305162261412,0.0028250329319454434,282
Standard (c=1000),-6967.619505238321,1.3088366470583475,0.059122398902112155,0.9961860811986877,0.04303343326292207,282
Robust (c=5.14),-2846.99170941382,0.3103300939756238,0.002943418360401618,0.9980448148567845,0.016534760234003333,283
Standard (c=1000),-3598.8398351765563,0.45685507233680467,0.033998990830196515,0.9961794540665604,0.008760325324028158,283
Robust (c=5.14),-3044.544803903043,0.3004677326646226,0.05337220194423558,0.9999999999451273,0.02326097117944414,284
Standard (c=1000),-3894.9405211319345,0.4317026542209962,0.05045867947738102,0.9999996018682288,0.0245206058482168,284
Robust (c=5.14),-2784.433393258762,0.32733497596468947,0.004893800828036737,0.9992330196001363,0.012529304558879335,285
Standard (c=1000),-3595.71130459513,0.4478508437772779,0.007457285913729654,0.9989471688185007,0.010280568043053342,285
Robust (c=5.14),-2865.179432590017,0.3094365730693688,0.015693935205675365,0.9961840039293292,0.018194069541626667,286
Standard (c=1000),-3598.141994970588,0.4575042322056764,0.014707622886848057,0.9979955681254458,0.01032961920296726,286
Robust (c=5.14),-2799.1325382390005,0.3137965686960333,2.996855489812572e-06,0.9996220824156413,0.015250616285877143,287
Standard (c=1000),-3601.0149312638464,0.4528672412023077,0.00750013200956298,0.999702575436651,0.011589143604349365,287
Robust (c=5.14),-2814.6370697559287,0.3277665130729709,0.07799171145837908,0.9911239560474405,0.01489950017918333,288
Standard (c=1000),-3668.1506061241994,0.41137228814379834,0.07626268922641861,0.9924777402772905,0.014920189716019766,288
Robust (c=5.14),-2794.1637281914277,0.31971301087009735,0.04477531376140407,0.9956559420770269,0.015748582391897897,289
Standard (c=1000),-3616.581771184833,0.44977264351689744,0.028792347799770336,0.997158146063249,0.01418394702017897,289
Robust (c=5.14),-4146.381289765665,0.6504230119297503,0.026499849000232244,0.9974521069226028,0.0007728797721894675,290
Standard (c=1000),-3771.30157743475,0.49725921720228217,0.032855609322767806,0.9961461006986561,0.004265788070927663,290
Robust (c=5.14),-2829.200756049609,0.2923457013772531,0.04552540535913259,0.9969863229517566,0.017546635554103407,291
Standard (c=1000),-3661.3361835294177,0.4373707265633923,0.07869221618344352,0.9914596392746456,0.015525370411152616,291
Robust (c=5.14),-2777.030734532326,0.3271921410681044,0.007515209048705327,0.999323265828908,0.011332503562067414,292
Standard (c=1000),-3576.676828910216,0.4768913579236024,0.02068055383507641,0.9980752318351511,0.008287046554294832,292
Robust (c=5.14),-3468.7006121929285,0.5884458697568278,0.011456774486463376,0.9989068929505673,0.003362134810400959,293
Standard (c=1000),-4015.3483245146995,0.6473294739396046,0.05145298778588393,0.994649230854858,0.006667012717392597,293
Robust (c=5.14),-4808.09739359975,0.6607754019674366,0.023110681643843597,0.9857630463005942,0.030566423860459456,294
Standard (c=1000),-4983.7252631789515,0.6844862242162346,0.02219166904215663,0.9867840765067233,0.03394629215897091,294
Robust (c=5.14),-2776.8452210480755,0.31698337653055547,0.0033841937391209803,0.9992578026632556,0.012251260793089382,295
Standard (c=1000),-3604.641026629506,0.4378246153047295,0.025580340814976482,0.9967854252881806,0.009030402728805863,295
Robust (c=5.14),-2952.9042193125524,0.27284997951232987,0.09772762576958133,0.9935410817848821,0.020428128249709715,296
Standard (c=1000),-3681.4820267780374,0.4187201093549624,0.08842774686629301,0.9902095232861899,0.014997614847758068,296
Robust (c=5.14),-7024.2976149359565,1.3751610609209397,0.00679730000730658,0.9994766229807064,0.00023455960764414135,297
Standard (c=1000),-7259.396258917919,1.3753166740917873,0.00693007826736888,0.9994597103013009,6.668342398679221e-08,297
Robust (c=5.14),-2796.805256003816,0.294125716995855,0.026678131899388786,0.9982608640616845,0.014718080226225522,298
Standard (c=1000),-3729.19419560012,0.5419328657228594,0.04575601578199148,0.994619867883851,0.008798740154317577,298
Robust (c=5.14),-3911.4326601698535,0.2138035141183827,0.1841020662437794,0.9999168221561854,0.04736850981571257,299
Standard (c=1000),-14733.477515320441,0.21495934422134186,0.04248127726070655,0.9627911713935321,0.6856950260566891,299
Robust (c=5.14),-6945.247202216211,1.0431327780640323,0.02708740331838906,0.9729637606198027,0.051479582475425834,300
Standard (c=1000),-6819.319342945803,0.8274161870678154,0.019085585518934127,0.9619510121655273,0.05845055762728162,300
Robust (c=5.14),-2818.565164913282,0.28879185383170103,0.07019803150461176,0.9923106963808783,0.017611000054078483,301
Standard (c=1000),-3644.532497612852,0.439836235764662,0.06516260248991726,0.9934188739041226,0.014260657348808287,301
Robust (c=5.14),-2797.0147330717596,0.3201734968361634,0.053984333513102584,0.9937858429089816,0.012402743048733282,302
Standard (c=1000),-3660.473076818497,0.4291304668401539,0.03684743751183647,0.9979986540135475,0.01547773974116959,302
Robust (c=5.14),-2826.7634496723545,0.33365433967869085,0.01815005390113423,0.9996202014386201,0.01624898868984457,303
Standard (c=1000),-3609.358670206719,0.4398446733901388,0.007675468361639289,0.9989397925994511,0.012707250374276464,303
Robust (c=5.14),-2843.2951147546046,0.27735814241388684,0.09030973557708077,0.9908475251208081,0.019200507407080927,304
Standard (c=1000),-3701.5090819159404,0.41302138083201234,0.10090514582742059,0.9888554738603248,0.016404837447642973,304
Robust (c=5.14),-2849.7184099939104,0.30933388924642463,0.10012669864820117,0.989137872374395,0.016846413807735706,305
Standard (c=1000),-3709.6363779527987,0.43531321922450705,0.1073533644419988,0.9887079002153883,0.01730917884596016,305
Robust (c=5.14),-2788.2842708486833,0.3252699616764273,0.004474927698932384,0.9998220498189663,0.013642604593603024,306
Standard (c=1000),-3636.2086931677627,0.452705731725691,0.05419728121697637,0.9938703893857157,0.01084040917358858,306
Robust (c=5.14),-2895.5814752210813,0.3011940020884646,0.04360564338533158,0.9984816243474703,0.022009202152770264,307
Standard (c=1000),-12199.679210032278,0.2199703166959027,0.04318300398147144,0.943342083194304,0.4002791945585831,307
Robust (c=5.14),-2842.468139328752,0.2825206230562236,0.05451695887200067,0.994026843525197,0.019230662164077136,308
Standard (c=1000),-3747.2024233143065,0.4983021575587633,0.026424452936084877,0.9997161655498209,0.015207053967830291,308
Robust (c=5.14),-2994.354938333461,0.4477342971215471,0.007054668087031948,0.9995089587981287,0.002660365198624099,309
Standard (c=1000),-3590.821746974394,0.49082495217160416,0.01742733827358598,0.9981339898220134,0.008324005679474033,309
Robust (c=5.14),-3507.2826862804654,0.5893458899270206,0.026160255210543954,0.997043030452354,0.004194604001311085,310
Standard (c=1000),-3579.4431718532605,0.4509179913960457,0.024381805894903005,0.9974151136677449,0.008929349195512146,310
Robust (c=5.14),-2799.277769736294,0.3303723251774378,0.05072215061521754,0.9946994512746808,0.014453168401683189,311
Standard (c=1000),-3610.4139829339715,0.466394443215564,0.045652484864906764,0.9956103964965172,0.01095188420421598,311
Robust (c=5.14),-6677.462057909449,0.998503754752134,0.07077062760755953,0.9927128451344229,0.001587029316885188,312
Standard (c=1000),-7011.065062829186,1.45351748956503,0.1052468277132822,0.9899197657588382,0.020698427694745697,312
Robust (c=5.14),-2784.074628322735,0.3283117765190483,0.03541858091304764,0.996332626642431,0.014389725473804378,313
Standard (c=1000),-3600.858167517307,0.4503722577329441,0.03947745923553002,0.996131003275032,0.011663362764530559,313
Robust (c=5.14),-2852.782549668099,0.3536766759694336,0.01862644706592621,0.9992485974510732,0.00954689373458072,314
Standard (c=1000),-3829.456653518822,0.4403315734080505,0.1701308463613248,0.9814774577047465,0.021410492821997806,314
Robust (c=5.14),-6442.481162499137,0.825743117588363,0.04098598347852977,0.9664312474692773,0.058534034237424544,315
Standard (c=1000),-6469.149744726734,0.8717990978730598,0.04119207019439104,0.9696594354419006,0.05277841503149208,315
Robust (c=5.14),-2887.5022889414386,0.3913678608178879,0.02425026871481183,0.9975487088861837,0.0034870714538955895,316
Standard (c=1000),-4259.617401165848,0.6854202745973723,0.0803458948376587,0.9906265404506152,0.010953428626375534,316
Robust (c=5.14),-2786.1425329558547,0.31467816820442907,0.05318435309576357,0.9942916229135713,0.012646340018457575,317
Standard (c=1000),-3677.9833599133012,0.45951519095969096,0.0843652144093564,0.9920071068027494,0.014180636935798662,317
Robust (c=5.14),-5713.215974138835,0.7783876337169859,0.06986907125969205,0.9743011680128916,0.036839199250791856,318
Standard (c=1000),-5736.133958942787,0.702366564181144,0.07365028940833515,0.9692764617560561,0.04469778112317426,318
Robust (c=5.14),-5437.3062183167995,0.9972237815150651,0.11801771759500292,0.9878308797935941,0.012394837072008707,319
Standard (c=1000),-5452.052570065758,0.9981715801402286,0.11322765006114599,0.9886602506334322,0.011756052031801321,319
Robust (c=5.14),-2862.87854082391,0.39576606262755903,0.004857379664625122,0.9995666884593342,0.004743265853786581,320
Standard (c=1000),-3624.54156321104,0.4447719829832815,0.021429616810723542,0.9973872379857472,0.014589655776338552,320
Robust (c=5.14),-2781.076293593254,0.31822093531801693,0.0027688564795682494,0.999977330261603,0.012159744532067309,321
Standard (c=1000),-3616.5457039823627,0.45844186901496997,0.00372837057669643,0.9999728064505402,0.004169611026862534,321
Robust (c=5.14),-8016.100273441365,1.8461161536678834,0.011852056978219932,0.9978614996952527,0.015132114254569451,322
Standard (c=1000),-50755.43318441286,1.9397892637792746,0.009064289232724523,0.997374000861844,0.00028756561669814713,322
Robust (c=5.14),-5262.906218592575,0.8810796630565864,0.05525362124200574,0.9999991014592332,0.023876777738359414,323
Standard (c=1000),-4739.843037778919,0.8584944021194846,0.029987026506922212,0.9970167704758524,0.0034071087660101983,323
Robust (c=5.14),-2875.3696311619547,0.2837712465237334,0.012257400003945082,0.9966911987683041,0.019831457762763016,324
Standard (c=1000),-3823.7342850585455,0.4373613599311835,0.03159369539622482,0.9924349076261209,0.020480165508539976,324
Robust (c=5.14),-4320.554205082734,0.770030737715496,0.009360481420931675,0.9995685673175375,0.007381064873307402,325
Standard (c=1000),-3984.1189848865565,0.6329307666602215,0.005548095956804068,0.9999995302910024,0.00481305722049306,325
Robust (c=5.14),-2850.3823107619414,0.3078157325785425,0.08501566475207574,0.9909937427310255,0.014058258861222549,326
Standard (c=1000),-5383.829881506676,0.8838295711352679,0.15663178035187153,0.9811374324475383,0.010395417963776762,326
Robust (c=5.14),-2793.6110106151336,0.29672256288368754,0.04403393016774933,0.9956974311564039,0.015027056167277335,327
Standard (c=1000),-3613.3840047377857,0.4512997675644613,0.048837094281405355,0.9950839768191211,0.011264070716138717,327
Robust (c=5.14),-10207.144103434044,0.1747927533620667,0.0255820247216062,0.9111244721187977,0.3014910425031364,328
Standard (c=1000),-11212.180699451575,0.17502155258230426,0.02539638242771745,0.9080513259603933,0.2997952210532095,328
Robust (c=5.14),-2922.3037599331587,0.2946202693588097,0.0788359395946205,0.9916440183664555,0.02515140159198257,329
Standard (c=1000),-3931.884422986421,0.4296669822086136,0.062070654748452345,0.9998719808429959,0.026017153112657967,329
Robust (c=5.14),-2787.3296346188204,0.33538209361491117,0.02261251795521187,0.9970435637287138,0.011624026823831447,330
Standard (c=1000),-3581.8507948648635,0.45900451310563084,0.024560377973441808,0.9975651528027913,0.006154527259992315,330
Robust (c=5.14),-5012.189344158717,0.9336138964384872,0.005053791984927312,0.9990321867145517,0.004839316554480417,331
Standard (c=1000),-5045.26637088092,0.9172023085174322,0.009041253796227854,0.9982956663375829,0.005253342583630378,331
Robust (c=5.14),-4345.756977297136,0.7081430507055237,0.15509723652142532,0.9838904000465245,0.01364929782199928,332
Standard (c=1000),-4446.862811150358,0.731552700855578,0.08763399584587736,0.9910963474413963,0.010668577353497997,332
Robust (c=5.14),-6034.162445621744,0.7919674475232444,0.13184483161268698,0.9628493238398425,0.05373268336758845,333
Standard (c=1000),-6075.1346344881385,0.7734731351574435,0.1323042097626159,0.9616844412033381,0.055567912889856096,333
Robust (c=5.14),-43206.57748734581,1.9977198390889466,0.003965361161533046,0.9870513074634066,0.001910655337182709,334
Standard (c=1000),-89035.08018621465,1.9997723571244286,0.003936850907201256,0.9869083029897989,0.00184468831779499,334
Robust (c=5.14),-2789.0911337152056,0.3291033287734775,0.001001242094037252,0.9995547631856208,0.010471259363401033,335
Standard (c=1000),-3610.5843118728562,0.44131381160435407,0.0006930551893698785,0.9993540624690392,0.010090445253463365,335
Robust (c=5.14),-3160.836021179166,0.42623101549244824,0.12108550506426116,0.9858703868807321,0.017670542518687982,336
Standard (c=1000),-3730.260705275828,0.45527857613607847,0.09817413443289427,0.9883110774281054,0.01852682415145457,336
Robust (c=5.14),-4187.565699540221,0.5667893868883602,0.0071452449997591455,0.9904859994877565,0.024715603830246784,337
Standard (c=1000),-6834.3859888300685,1.4788279892126095,0.01926915161010376,0.9983106409665801,0.0007394104988994593,337
Robust (c=5.14),-2801.1833557715813,0.32041275330975266,0.06021097267282628,0.9938742068112992,0.015050157535963208,338
Standard (c=1000),-3668.098865188004,0.41859940491685876,0.062012697291319085,0.9944864623683968,0.017662867952869143,338
Robust (c=5.14),-2790.678192879599,0.31956527100625726,0.006728794794328393,0.9989048283735197,0.01338206177482766,339
Standard (c=1000),-3595.5611488983054,0.45936561621117006,0.001067984444068749,0.9997181393980438,0.00931226657706435,339
Robust (c=5.14),-2884.984870797677,0.29525329923842547,0.12283614873336908,0.9863869753998268,0.020011941317124683,340
Standard (c=1000),-3725.4753685185933,0.4443729367737131,0.12119033539259465,0.9865151180769717,0.01784113322236387,340
Robust (c=5.14),-3283.7344876168463,0.2743268131972313,0.3445019146089433,0.9610626928507221,0.03255784867523908,341
Standard (c=1000),-5750.562841019279,0.5149090808548288,0.07184376492724451,0.9992583856200874,0.08891486130917627,341
Robust (c=5.14),-2840.5578047339395,0.29396571570794194,0.07781782273584578,0.9929080807184043,0.018666736885575234,342
Standard (c=1000),-3637.6294919004663,0.441613871637648,0.0025339351157925433,0.9991217971523846,0.01463949226848997,342
Robust (c=5.14),-2846.236592625395,0.29580437702370793,0.04336379667990898,0.9976378367509051,0.014349427327941042,343
Standard (c=1000),-3666.8905972137986,0.44000537483189633,0.07625819289115623,0.9926953582693181,0.016753214302014454,343
Robust (c=5.14),-8265.284378620341,1.2283858869849462,0.0998566197455964,0.9906826274637645,0.00020934151325329535,344
Standard (c=1000),-8355.048058957107,1.4483506872125171,0.09204045386833132,0.9915380583579911,0.0002932465434911173,344
Robust (c=5.14),-2784.781572308858,0.30924833994145845,0.03189572296510561,0.9975349115652211,0.013716870130216219,345
Standard (c=1000),-3602.557143546356,0.4310176276747768,0.00912200675902728,0.9989161452152578,0.011598405307283396,345
Robust (c=5.14),-6168.282744171051,0.5898904166530555,0.0008687850168042329,0.9597651866565451,0.05984004204180856,346
Standard (c=1000),-4257.767255139216,0.5623579993242905,1.7937865599345227e-06,0.9936852915717496,0.025214494736590657,346
Robust (c=5.14),-2779.9120011265636,0.3341386240089565,0.01571897632204685,0.9990455851556295,0.011285758401994554,347
Standard (c=1000),-3587.101478167655,0.4629869381396911,0.004218053562960931,0.9999633267195699,0.00841321631337619,347
Robust (c=5.14),-3240.13361078558,0.2778585251721065,0.09986698036483364,0.9977666998452575,0.024569658651604813,348
Standard (c=1000),-9895.390716435551,0.7475731964819113,0.034420835371592504,0.9683200416223686,0.2683146221402304,348
Robust (c=5.14),-2885.728570375797,0.3162268928502543,0.12357370311001205,0.9875681186789367,0.018413437457981373,349
Standard (c=1000),-3696.639232218577,0.42698015670868833,0.10940103460729202,0.9889542693948931,0.01579330083587907,349
Robust (c=5.14),-2819.6795271583,0.31192213370341954,0.07877696323279039,0.9919986290382852,0.0156697815509947,350
Standard (c=1000),-3666.7991805275947,0.42575966005436944,0.09249464863531712,0.9900540039353205,0.015780872597860134,350
Robust (c=5.14),-2781.676104832342,0.33403949949717204,0.009483355899807526,0.9990678326336927,0.011431772154985137,351
Standard (c=1000),-10173.596289372383,0.13095275182887342,0.026137601113275878,0.9283416054448225,0.21357934711393847,351
Robust (c=5.14),-5118.27296692471,0.9416435234795417,0.06885724354660386,0.9927338998975531,0.009550133704383734,352
Standard (c=1000),-5099.153522444265,0.9238072832342044,0.06555573276384138,0.9927272395827944,0.009017760908174379,352
Robust (c=5.14),-2788.0843997049483,0.31927363295863603,0.021578049618450543,0.9971526886501472,0.014199737966981013,353
Standard (c=1000),-3582.1051855126525,0.46430345666158185,0.012243813593518508,0.998914904026232,0.009227618834719151,353
Robust (c=5.14),-2863.023445776253,0.3193814096804925,0.02194308373948326,0.9997478684680676,0.01927699061241666,354
Standard (c=1000),-3665.3523130236467,0.45931428492335175,0.03652275778058173,0.9980034269119863,0.014380971327774703,354
Robust (c=5.14),-2889.996434334359,0.27785681161883097,0.05186324816060582,0.9979669258017589,0.019517042371880743,355
Standard (c=1000),-3840.0063947557132,0.4097658787398208,0.05654916577527826,0.9990350207657767,0.020772467993264095,355
Robust (c=5.14),-2824.6721688005805,0.38343006068613655,0.01914550680929076,0.9978721134559754,0.0066398508499377375,356
Standard (c=1000),-3588.0624241043943,0.44713866688050724,0.02286607749520851,0.9973992217913022,0.008474879457302457,356
Robust (c=5.14),-2793.594497086186,0.36153885336834957,0.013313395992185886,0.9985865368996508,0.007016517135869432,357
Standard (c=1000),-3589.263763128871,0.46997642607503587,0.0047573029051479416,0.999701029472854,0.007081506413766339,357
Robust (c=5.14),-2779.1329787370137,0.3082022032853324,0.012560332416294694,0.9993597470291883,0.012378861800455786,358
Standard (c=1000),-3578.089634871108,0.45115228023843207,0.015303879785498051,0.9985736510520113,0.008007449108061051,358
Robust (c=5.14),-2926.3690230235197,0.36218315204644547,0.04958594574038745,0.9936981093404149,0.00799766315564286,359
Standard (c=1000),-4347.811511378219,0.7293604430157821,0.055561672369839735,0.9943636441422582,0.00541760448680905,359
Robust (c=5.14),-2795.8573640684863,0.31509642194067433,0.011534521883809639,0.9982662000524748,0.015433217720769447,360
Standard (c=1000),-3736.916030962923,0.4637867709196957,0.08931635859715219,0.9893139918148224,0.018939417085305863,360
Robust (c=5.14),-2806.8659971346992,0.3194677778673338,0.06532342005933939,0.9928243188385123,0.014517775776888963,361
Standard (c=1000),-3677.92491801316,0.44327353576264106,0.09011076809282573,0.9903169216285699,0.012954057428982814,361
Robust (c=5.14),-2825.4059051158692,0.32896870108505616,0.05899696533439101,0.9927735524547849,0.01330118111726303,362
Standard (c=1000),-3627.2787868888017,0.4762887936933115,0.04000063927567773,0.9967160610141211,0.008045780122617687,362
Robust (c=5.14),-2783.4288859621265,0.33836810043747717,0.022919878837036188,0.9973342080578902,0.009517330604414077,363
Standard (c=1000),-3610.802868648119,0.45103216209181185,0.013534490108277257,0.9994566789402619,0.011171750739035029,363
Robust (c=5.14),-2803.242250882619,0.3147168055204092,0.01034615330434075,0.9999999999999426,0.014026514188795023,364
Standard (c=1000),-10574.366628332884,0.2552532759332664,0.009931397257622269,0.9176063833656593,0.300129494020527,364
Robust (c=5.14),-4648.153736186568,0.8477979144672697,0.03330439575340908,0.9963469234809248,0.004320023853664339,365
Standard (c=1000),-4853.230784008592,0.8729691432156076,0.054113976033088165,0.9945933375463765,0.006441207297376251,365
Robust (c=5.14),-2805.2782514702008,0.3276760519353622,0.05618050934764456,0.9935076217388178,0.012785272341607179,366
Standard (c=1000),-12477.487121389284,0.1288931438542806,0.04324762689681336,0.9629686500901148,0.3699185645458429,366
Robust (c=5.14),-2816.9631072644215,0.32591837630394926,0.0051664396536218425,0.9986804799975126,0.00948142519605936,367
