Method,LogLik,sigma_y,a,b,sigma_x,ID
Robust (c=5.14),-3314.194023503676,0.4978036889964882,0.005786638600647855,0.9687973814450842,0.04409391310107962,244
Standard (c=1000),-2208.982406106503,0.47949594052122,0.0037942349133058516,0.9998042245088132,0.004074053580163072,244
Robust (c=5.14),-3421.6505065751194,0.9215448676470721,0.0069621308584211505,0.9925736044791403,0.017019394656712067,245
Standard (c=1000),-3421.698665560633,1.068339137173615,0.009804400244056544,0.9991749394663333,0.0035634665377393035,245
Robust (c=5.14),-627.8563193115227,0.23506480384323614,0.016651569794994985,0.9985714168337465,0.006628627972173399,246
Standard (c=1000),-2202.578678213268,0.4711676772794984,0.052322870478893904,0.9954774134572689,0.006408802119371665,246
Robust (c=5.14),-623.0118278020949,0.22409921163800017,0.09838129359109807,0.9911194347956099,0.006302415902841717,247
Standard (c=1000),-2204.2647563958863,0.4652384167847921,0.0972949692827682,0.9911595442061621,0.006915522049191826,247
Robust (c=5.14),-627.0702613610598,0.23121955359779375,0.01463890168558507,0.9986698718225933,0.006715185844241618,248
Standard (c=1000),-2209.87449217419,0.45186677935178543,0.007561379287306538,0.9994223183717742,0.006229745001148965,248
Robust (c=5.14),-627.1452803303625,0.22386778628296622,0.011068565439137182,0.9991093406744946,0.0069791766537516415,249
Standard (c=1000),-2202.101883080646,0.4805606575969402,0.026435515122695236,0.9975825328596151,0.005074253892711744,249
Robust (c=5.14),-632.428702478567,0.2303704397974214,0.01157346960448227,0.9993364279190495,0.007460037926259646,250
Standard (c=1000),-2220.178567982367,0.48708693145986115,0.010092732795482673,0.9995507764832449,0.006846203469400056,250
Robust (c=5.14),-4946.35528445164,1.7827080964346544,0.010907503207771133,0.997282673666521,0.01702961550296767,251
Standard (c=1000),-4989.444620071702,1.8418556026476418,0.010907208373426399,0.997293556947191,0.012143088035758698,251
Robust (c=5.14),-627.0307660793048,0.22992858769673472,0.006835840987645982,0.9993253894682601,0.006056838514219376,252
Standard (c=1000),-2229.518394576548,0.4451487845896831,0.04672339949512333,0.9963158228894169,0.008585474744311516,252
Robust (c=5.14),-622.1344456953653,0.22200959001552648,0.07795131219842122,0.9929372509543362,0.007423658426395527,253
Standard (c=1000),-2203.2556407876045,0.4598485802714864,0.07113708067274827,0.9934968786408924,0.005220900717632972,253
Robust (c=5.14),-624.9918293911073,0.22857038958719791,0.033829088103985355,0.9969540182972498,0.006499302933198919,254
Standard (c=1000),-2233.3376038631973,0.47085340075807397,0.007972133129093503,0.9986066751798357,0.0063659778050742105,254
Robust (c=5.14),-17348.414682680217,1.9653887361851647,0.013525628147476224,0.9976751299489478,3.1228859559058906e-05,255
Standard (c=1000),-15069.532331894836,1.985113635843167,0.02334977261736912,0.9968053243240224,0.000240871893525873,255
Robust (c=5.14),-2635.9209037523856,0.8174041367998499,0.026924352416376626,0.997713334183747,0.0012114061051991187,256
Standard (c=1000),-3919.406753075831,1.178319665946424,0.02093290804664443,0.9981731946541949,0.00011549936509040555,256
Robust (c=5.14),-1884.7010336349006,0.4897018604437679,0.0623679869789297,0.9991237277031186,0.010946925156786452,257
Standard (c=1000),-2565.7598029441438,0.6005941602526612,0.009735046341359396,0.998160238767375,0.017568545641176474,257
Robust (c=5.14),-628.3316737697869,0.22326326647448438,0.03137843759198281,0.9974849248233449,0.007684132844703557,258
Standard (c=1000),-2207.7018959238276,0.47262963424141824,0.01914434056201899,0.9983730818419255,0.006319756438692279,258
Robust (c=5.14),-821.1984315297018,0.21233075158398426,0.03962174013789585,0.9999999999999999,0.013462617779722262,259
Standard (c=1000),-2300.120794792057,0.45011338667120315,0.025896561825743528,0.9988178170677977,0.013006811135446585,259
Robust (c=5.14),-647.1306664593403,0.22729651510460758,0.008365204052157661,0.9999552815120503,0.008399885343191481,260
Standard (c=1000),-8149.175284645295,0.13860007131414614,0.022301473217168227,0.9312772656091318,0.19329588828850877,260
Robust (c=5.14),-634.5768497998497,0.23551842433466683,0.0015475970715468513,0.9999220532963098,0.005430154553986803,261
Standard (c=1000),-2377.135540651495,0.6222080912317824,0.007063599584335143,0.9994137022294595,0.002236981521335776,261
Robust (c=5.14),-624.6651782564645,0.23239325142406786,0.016522830392541668,0.9985533287316523,0.006523200804439221,262
Standard (c=1000),-2275.9774252154475,0.42551389077999235,0.03289930010491714,0.996904766557983,0.011801093133446877,262
Robust (c=5.14),-628.7674826541298,0.22628867370676803,0.008310855805597763,0.9993491173042272,0.006525549142278435,263
Standard (c=1000),-2198.254167801369,0.4621518352495019,0.04410451784430634,0.996069141257553,0.006196309641688481,263
Robust (c=5.14),-648.3206001666205,0.2535286274785087,0.019038885964030125,0.998519347166279,0.006418551434005325,264
Standard (c=1000),-2481.591566493245,0.6183412566581042,0.01906047322119586,0.9978870874297407,0.011741359129735427,264
Robust (c=5.14),-812.4842294204511,0.24782437755201528,0.05057563969736867,0.9928082856301208,0.012348529488746037,265
Standard (c=1000),-2209.2270982186865,0.47104304798267904,0.04815199615914794,0.9956124297621717,0.006970416251911386,265
Robust (c=5.14),-630.3049622895705,0.23403533863147882,1.4239191547892369e-05,0.9998053166852525,0.006312974978747263,266
Standard (c=1000),-2225.4972510013063,0.4687811576664185,0.0001830603327585074,0.9996176879497473,0.004427225132240745,266
Robust (c=5.14),-784.4323496938291,0.16826960614743106,0.04809247493154664,0.9948332279428308,0.015431414388963421,267
Standard (c=1000),-2361.4139459644402,0.45177818280547255,0.04538944668057373,0.9984435215590429,0.016121937765873746,267
Robust (c=5.14),-627.6597641093113,0.21397789478463883,0.0909392486487838,0.9918405551023699,0.007836166550760108,268
Standard (c=1000),-2550.2558782885712,0.4163784805242381,0.07862422921526788,0.9989206400695639,0.016123497725345118,268
Robust (c=5.14),-655.5987628101278,0.2132787392551219,0.02390291026029069,0.9983505872517262,0.009839597275299601,269
Standard (c=1000),-7203.463369342821,0.19123538501124732,0.01343725330154484,0.9499934147940906,0.23527014875754348,269
Robust (c=5.14),-1052.5541623199808,0.3275234679081382,0.010077984285329189,0.9997162152357422,0.014179343186862231,270
Standard (c=1000),-2233.171517716872,0.4692509941519424,0.2720052728309546,0.9752775866159634,0.00831377116694582,270
Robust (c=5.14),-658.5069869930718,0.21819586643532582,0.02186319665253572,0.9989351985964915,0.006828897043205256,271
Standard (c=1000),-2202.404940934102,0.4587850697879097,0.004073072266384744,0.9995693805532143,0.005171283441629144,271
Robust (c=5.14),-620.6872654489625,0.22655517220668114,0.09514829756907994,0.9913275019107208,0.007072102126068701,272
Standard (c=1000),-2207.6063524442593,0.4611666650707059,0.10566982878019965,0.9903030481740365,0.007601608709391252,272
Robust (c=5.14),-5198.821274311588,1.9248000508705319,0.007229597387632108,0.9966659040308112,0.01885118122720495,273
Standard (c=1000),-62250.90526834368,1.9999565043604115,0.0072958731361520215,0.985686573522348,0.0004423485049388006,273
Robust (c=5.14),-4922.824049159991,1.829142814776705,0.07272833870827734,0.9933378362534286,0.005077590370785373,274
Standard (c=1000),-5070.673338195325,1.8987599816918161,0.10307372143096916,0.992033570864961,0.00011698312701278824,274
Robust (c=5.14),-743.3847672225576,0.2091218860522891,0.24758530088678424,0.9752836199919144,0.013952450139950681,275
Standard (c=1000),-2562.067040675116,0.5026488713312697,0.11910091032276611,0.9944743605566667,0.022837422463799658,275
Robust (c=5.14),-3033.4910115033254,0.9400165349674819,0.1359099585850252,0.9880991640833434,0.005589603908013166,276
Standard (c=1000),-3098.6043665344423,0.919307050542944,0.11890137536908346,0.9892462313719403,0.004729460877745228,276
Robust (c=5.14),-626.974595119449,0.22452619320304848,0.008106199344636142,0.9993969614369617,0.006994927300666149,277
Standard (c=1000),-2213.6037794241215,0.46753721805391557,0.06127158767747652,0.9948412528376722,0.007658892789544864,277
Robust (c=5.14),-623.8350884807936,0.22251775805942497,0.028688035092172756,0.9973207321081685,0.006543335164138548,278
Standard (c=1000),-2228.959549206308,0.4599346213466105,0.0336054400571259,0.9968479902155792,0.009203937001654887,278
Robust (c=5.14),-633.164004788379,0.2198727485514802,0.005766253361575332,0.99954753393554,0.006636175162633527,279
Standard (c=1000),-2206.2382747063057,0.469463323842276,0.022812336483019183,0.9981416795993729,0.005184205464677925,279
Robust (c=5.14),-651.1331600139888,0.24602611213938938,0.004773130269647929,0.9990409262635824,0.006152446983362945,280
Standard (c=1000),-2317.3507705107695,0.46381815966157547,0.023719525824017318,0.9958155182941261,0.013389104662351855,280
Robust (c=5.14),-25842.580782128,1.9977986287696181,0.010779653778968655,0.9915170579102917,0.0054463235202169835,281
Standard (c=1000),-43572.43990395376,1.9988994322548754,0.010855530197465619,0.99146015910635,0.005563049940457698,281
Robust (c=5.14),-4929.595337671127,1.7622905289789774,0.05506914409537958,0.9926614036769892,0.015196875574894384,282
Standard (c=1000),-5249.578775402021,1.964575122889055,0.05828262223324271,0.991943207886735,0.01853577944135251,282
Robust (c=5.14),-646.6272411089107,0.2451569227245685,0.007808519106313678,0.9991757128842836,0.004546452800670357,283
Standard (c=1000),-2203.569551126284,0.4684342065469793,0.03537518098313293,0.9969418426467622,0.0067847069073953235,283
Robust (c=5.14),-629.1625460289006,0.22922997064464773,0.04208625083256426,0.9959333472924152,0.007221923993730217,284
Standard (c=1000),-2207.0162424381865,0.44897160291013066,0.03960860718361371,0.9966553399781203,0.005976602977088112,284
Robust (c=5.14),-638.642374906624,0.2336224887791603,0.00045628025887475647,0.9994727712644033,0.006425280410837279,285
Standard (c=1000),-2207.743476394276,0.46626481820918925,0.0021649951945465016,0.9996984374604915,0.0044643418738470626,285
Robust (c=5.14),-687.4047500006999,0.22639372880899347,0.01175347699273975,0.9975303746339973,0.008718185597691318,286
Standard (c=1000),-2212.3259480174265,0.4687416817505335,0.010481717510818875,0.9994522561050634,0.006646912227768404,286
Robust (c=5.14),-625.244386608534,0.23020741077755563,0.03171111487788965,0.997223743201205,0.006477591557540548,287
Standard (c=1000),-6479.384482960709,0.15956722744900728,0.07217056521767728,0.9905271580873445,0.1853360297215247,287
Robust (c=5.14),-620.8828521608115,0.22847544740545522,0.060969437662126716,0.9944833872160609,0.007054858747986252,288
Standard (c=1000),-2203.550640180672,0.44432528270679167,0.08374048136865866,0.9924742681877804,0.005582892315010922,288
Robust (c=5.14),-784.6097245668385,0.25134969428759374,0.03675129327593048,0.9990466154253711,0.011254367533701749,289
Standard (c=1000),-2235.330112984668,0.4489805722806341,0.026426282993959944,0.9978263031386329,0.009856076536118415,289
Robust (c=5.14),-636.5004885011685,0.23391282483058654,0.025457703852099396,0.9976128743093227,0.004702901791985985,290
Standard (c=1000),-2209.5833728252073,0.4621246511068513,0.021986992117642393,0.9981037324311116,0.004071623769695321,290
Robust (c=5.14),-623.3151950905673,0.228097832127898,0.03087578940959474,0.9973505562558056,0.0066553394857537945,291
Standard (c=1000),-2205.269777271523,0.4518458335778112,0.08051784611089936,0.9929660401107769,0.006389776600747328,291
Robust (c=5.14),-623.6133098431889,0.23056821547400938,0.024390069903852014,0.9979641678915677,0.006710505548090178,292
Standard (c=1000),-2205.277052299714,0.4527141148422743,0.029994854592266116,0.9976251766730515,0.007897221889100069,292
Robust (c=5.14),-747.4904760200251,0.28306071446136805,0.018607041842577582,0.9982497309586714,0.0019571272760454633,293
Standard (c=1000),-2217.37333837266,0.47253317206481715,0.06699974656067953,0.9940221424494587,0.006788331573947822,293
Robust (c=5.14),-3070.882562804279,0.6935955967459687,0.02138263590734899,0.9850759845933195,0.030692084217582044,294
Standard (c=1000),-3207.211645197047,0.7276679338411598,0.019422097834052084,0.9885729359644208,0.027696711630187495,294
Robust (c=5.14),-626.3880718139213,0.23070764658300555,0.01526194835117069,0.998637127483593,0.007221604154914378,295
Standard (c=1000),-2225.363186184381,0.4520127536005642,0.00870975091850339,0.9986983081275211,0.007025190244503382,295
Robust (c=5.14),-622.5245747024495,0.22726810369614076,0.09046520641189212,0.9915803325651379,0.006882868309086996,296
Standard (c=1000),-2200.7421470590093,0.4587231069090897,0.10209545598034644,0.9908498340590619,0.006112356069778064,296
Robust (c=5.14),-3277.6728635682525,1.008418773704597,0.0017269523160487275,0.9996888085396444,0.009619342723872316,297
Standard (c=1000),-3484.1285992533317,1.1024270427191951,0.003413210767948923,0.9997062734098673,0.0015327897655245046,297
Robust (c=5.14),-624.2209361917317,0.23108275818710444,0.059534694237061585,0.9946515872069427,0.0065784988327482665,298
Standard (c=1000),-2282.5881087688936,0.5198786469723093,0.014200205992290396,0.997934708935713,0.0076228347356285765,298
Robust (c=5.14),-2009.3913475492473,0.10544945857439002,0.3393002012136421,0.9927816598112043,0.03569076532512777,299
Standard (c=1000),-3141.318579632124,0.45784382866793777,0.187723108920392,0.999873511343133,0.04302777434103633,299
Robust (c=5.14),-4380.346705351025,1.5448062274008774,0.01323592961892378,0.9987343530595172,0.0029422631990182048,300
Standard (c=1000),-4607.359764290281,1.1162000602275963,0.030328567881623476,0.9715636236376592,0.04968707159817945,300
Robust (c=5.14),-627.9701698884309,0.23496256980449012,0.03797914004824827,0.9967180462905518,0.007138001482343205,301
Standard (c=1000),-2204.08300448564,0.47272978477374616,0.057763823668285405,0.9949527946502237,0.0065689233488345124,301
Robust (c=5.14),-627.7657885107678,0.23203234956338098,0.12872743644767812,0.988457237963247,0.006470935874335695,302
Standard (c=1000),-2217.556904752057,0.4686107336273141,0.013796962186483117,0.9992698302472919,0.007431896534505795,302
Robust (c=5.14),-888.4742611143485,0.20669095983790706,0.05082399514830677,0.9999414528292085,0.015018227649126503,303
Standard (c=1000),-2334.9009360409777,0.48565761766020643,0.027661507296436044,0.9998005167633851,0.012316192532222492,303
Robust (c=5.14),-621.3743373747512,0.22708901363376274,0.06558622743166449,0.9940813696098456,0.006453875518735181,304
Standard (c=1000),-2204.522269594119,0.4554043568564164,0.09867049540814048,0.991103083717193,0.008231553586058591,304
Robust (c=5.14),-623.4566767978893,0.22742677461434443,0.038229046019553285,0.9963467774920994,0.006741819367554592,305
Standard (c=1000),-2254.5072178222263,0.47708906599060047,0.10907904477056064,0.9893870410394945,0.011298951058042817,305
Robust (c=5.14),-626.4193928756335,0.22835538701760175,0.024006936460379935,0.998056954970265,0.005937439807415583,306
Standard (c=1000),-2204.6319824128163,0.46772878475150087,0.0481908287322877,0.9956905770505732,0.006152210381402975,306
Robust (c=5.14),-801.6810194412413,0.20454915771260898,0.051967534986237574,0.9982306356238991,0.01452592392110032,307
Standard (c=1000),-2573.9186309635843,0.43536857091118747,0.08972523912873218,0.9986108208113489,0.02200798313036462,307
Robust (c=5.14),-706.8363811864707,0.20950222020935114,0.08665527943298132,0.9938425107857006,0.011221087291558478,308
Standard (c=1000),-2217.861090085899,0.4672667794548343,0.011006770493963473,0.9993928944323102,0.0068483566389397985,308
Robust (c=5.14),-647.5505636149774,0.25114211277215054,0.007785943781592607,0.9994787091098536,0.0055735424187861385,309
Standard (c=1000),-2232.145234602087,0.517238091841138,0.030564670681820165,0.9973967969858653,0.002869629916360523,309
Robust (c=5.14),-1206.0526543367373,0.41003394975271923,0.01674690270493566,0.9984913618024466,0.0006635870065543295,310
Standard (c=1000),-2205.4666673570237,0.4742623612695948,0.011487948538541837,0.999225017783827,0.004714903283713715,310
Robust (c=5.14),-626.9245238456043,0.21946054299866422,0.030570947287304775,0.9972855216793892,0.0075770834396664925,311
Standard (c=1000),-2199.82258673808,0.4712336154278222,0.008246577354327623,0.9993662629488892,0.0042428011578886475,311
Robust (c=5.14),-4622.398312622297,1.6785932833909731,0.04438923058592205,0.9966329873940911,0.0036917264306913183,312
Standard (c=1000),-2945.0114949869894,0.5440646547295271,0.17595374319879326,0.9930744848238665,0.014957745177591138,312
Robust (c=5.14),-624.0047270663746,0.22364329275190006,0.04676793299743282,0.9958796131260327,0.006924473708121048,313
Standard (c=1000),-2202.3808052288914,0.4475674164230755,0.06008599031351191,0.9947188448564847,0.0065523768062754,313
Robust (c=5.14),-2701.949048965799,0.48542882444335755,0.2174722427773652,0.9999920721178328,0.03624932056176398,314
Standard (c=1000),-2853.7871494603505,0.8168556678626901,0.0413156332565426,0.9964646920132261,0.0014422557528564564,314
Robust (c=5.14),-8155.201198664074,1.9868346920800848,0.04911717829718608,0.995047250461935,0.00027341854461992234,315
Standard (c=1000),-3969.567517047821,0.8055867866467297,0.06379934415589592,0.9698490814936078,0.04499582252660747,315
Robust (c=5.14),-1115.3927604858839,0.3769293185423008,0.03188074309420444,0.9962955449774719,0.00942818813167706,316
Standard (c=1000),-2204.4142811222055,0.47520640441170375,0.09831097508860044,0.9913313957791625,0.005600844085398132,316
Robust (c=5.14),-621.1686302304896,0.2228890979187228,0.06276581131986414,0.9943062282263707,0.007130247284767063,317
Standard (c=1000),-2202.201969468982,0.46801909510699324,0.05944213853633593,0.9947191605230195,0.0050672256680714695,317
Robust (c=5.14),-3577.5975316418067,0.7051038987580271,0.0759974282210275,0.9691635743200095,0.044286612864579175,318
Standard (c=1000),-3722.577801027552,0.7841069096255852,0.07402960180226159,0.974325841190756,0.037988811443389,318
Robust (c=5.14),-3183.0911645757046,0.9976106957967336,0.13477232140624062,0.9882082234537756,0.00439062357545178,319
Standard (c=1000),-3281.382625214687,0.9974914752893621,0.1337412367281122,0.9882359272908057,0.005049565243766942,319
Robust (c=5.14),-629.946073586368,0.23181475910820812,0.003224511956979251,0.9999353266355319,0.006747590829529318,320
Standard (c=1000),-2206.474209919073,0.4731726588720185,0.017707000075869776,0.9983557323655633,0.005843486430164059,320
Robust (c=5.14),-672.6443257881846,0.22800671951357826,0.01459495176499942,1.0,0.00838454825039725,321
Standard (c=1000),-2203.97584425935,0.4657311711049506,0.0030361779075982484,0.999999997016088,0.004189394426245899,321
Robust (c=5.14),-4883.201558780762,1.6835767972199576,0.002861931248986459,0.9998580260817408,1.8684033267792867e-09,322
Standard (c=1000),-20344.92100536869,1.9715390961792656,0.002002964593605463,0.9993383678143571,3.970838004471449e-06,322
Robust (c=5.14),-3042.1703535137394,0.9419749455871134,0.007404540670232364,0.999503510026196,0.006001361499326467,323
Standard (c=1000),-3125.866291538139,0.9460715653225775,0.018642206170070123,0.9984170545493557,0.001990347432463903,323
Robust (c=5.14),-2141.8155430289826,0.37872817455754443,0.013551485946816157,0.9838628410841466,0.027841206025699432,324
Standard (c=1000),-2473.9841914552044,0.4186948641925368,0.029291147278954516,0.9928749731168437,0.01804725173080427,324
Robust (c=5.14),-2304.0912774594444,0.7195739933630761,0.005539041972032724,0.9996307867922567,0.001383808653013744,325
Standard (c=1000),-2325.1612751339435,0.5296813126124492,0.3007493703821381,0.9724732066766247,0.005330100095538311,325
Robust (c=5.14),-641.5368213756288,0.24183778182196158,0.07554778970070228,0.9930176662616518,0.008284864429976642,326
Standard (c=1000),-2837.7038114951597,0.6312578051596728,0.09965949267596114,0.9910259251525624,0.0007735949055258778,326
Robust (c=5.14),-629.8371152045002,0.22956804724024316,0.006908385700409723,0.9993527483894341,0.007120182160041682,327
Standard (c=1000),-2202.257311822097,0.4565968003047779,0.052130581810747735,0.9953294196992752,0.0063789472641085304,327
Robust (c=5.14),-622.6360821827028,0.22363594396566955,0.035833484512976646,0.9967903460632642,0.006359601361598199,328
Standard (c=1000),-2222.580677598734,0.4577440826355617,0.03733937931637055,0.9973683380167107,0.007490628654325199,328
Robust (c=5.14),-626.3012134785727,0.22012811353486192,0.07315568981292735,0.9935612328345164,0.007168609044930564,329
Standard (c=1000),-2209.979611685555,0.45091828427598246,0.024061036992403965,0.9977327623825617,0.004866507938333374,329
Robust (c=5.14),-627.8453621838736,0.22955612244315549,0.01315207946795778,0.9987961812977869,0.006213487530235814,330
Standard (c=1000),-2222.833333197071,0.45459423727033194,0.02143967306066833,0.9980876174330107,0.00259676526795388,330
Robust (c=5.14),-2461.324740251516,0.7445338837610072,0.006195198967005949,0.9994766201439617,0.0002803051109525358,331
Standard (c=1000),-2602.1391009956455,0.6775643424016868,0.014351442092808357,0.9996393230928562,0.010513908158521174,331
Robust (c=5.14),-2020.3589664794897,0.6052682374152456,0.26229297991016065,0.9752170565313403,0.007632928994243467,332
Standard (c=1000),-2486.752422946664,0.6137374457876297,0.4674636774391605,0.9581781777125973,0.008113691462068365,332
Robust (c=5.14),-3861.5858291978197,0.8217731970053271,0.12904208652844665,0.9645542150129625,0.04684301000507866,333
Standard (c=1000),-3969.5881664478497,0.8377962241569997,0.12882891110208905,0.9655028190853385,0.04576940513988477,333
Robust (c=5.14),-28436.443707776976,1.994533009696318,0.0039718314032608434,0.9870625668927441,0.00018070337975375106,334
Standard (c=1000),-63754.52701330013,1.999441474343979,0.0039876726990590895,0.9871835602840918,0.001964945945822921,334
Robust (c=5.14),-629.1717259366402,0.23203001009635493,0.0018278207156359515,0.9999626104527858,0.006327917220632751,335
Standard (c=1000),-2206.4838553299996,0.4911370637511792,0.0005138267458146203,0.9999993881507486,0.004396583201458852,335
Robust (c=5.14),-619.4210707093367,0.2219027014150454,0.08178008295259198,0.9925034770729015,0.006913681155086911,336
Standard (c=1000),-2200.4969812625864,0.46122455423140035,0.08124897106207317,0.9925063080400592,0.005974425555501032,336
Robust (c=5.14),-955.2900811321407,0.1832414855701277,0.023172580612087303,0.9929264058835073,0.018354852552229576,337
Standard (c=1000),-3393.4512592406327,0.8166054054230537,0.013549372993011725,0.990658404854135,0.017004180940367247,337
Robust (c=5.14),-626.7203409900892,0.2252659857242162,0.019762946769486915,0.9980382120100105,0.007029811087042171,338
Standard (c=1000),-2196.2153234823068,0.469820789096436,0.057396975116759195,0.9950029047717353,0.005275126939013637,338
Robust (c=5.14),-774.3357139760861,0.17444318308924778,0.008398608144586038,0.9976674795323072,0.014544269703531284,339
Standard (c=1000),-2216.1728551705833,0.4635405486411455,0.005996965150952171,0.9999517807081837,0.006553429543450142,339
Robust (c=5.14),-621.3109250445038,0.22811386685043347,0.06137049348764989,0.9943971630999651,0.006418190889510924,340
Standard (c=1000),-2203.7784810731227,0.4792296326165434,0.10182937926830599,0.9907729281244526,0.005952859032442775,340
Robust (c=5.14),-650.1562361577901,0.21687035081909178,0.23784725047963728,0.9785638625007727,0.010061091495429983,341
Standard (c=1000),-2318.558691464467,0.40588439020601325,0.4580591769512038,0.9575193229762121,0.013980170430538149,341
Robust (c=5.14),-622.8883774097308,0.2318285432019047,0.06252783703599359,0.9940962306794773,0.006742622682610733,342
Standard (c=1000),-2247.1376761786096,0.45100654263825163,0.016285684034016035,0.9993704038769872,0.009079003807799487,342
Robust (c=5.14),-626.0792711987186,0.22805117572970932,0.02021101340083673,0.998116897399512,0.006626038391439596,343
Standard (c=1000),-2201.3957834726193,0.47250014188387734,0.07186732810714778,0.9933910040765446,0.005165519278179372,343
Robust (c=5.14),-3116.1026606535115,0.6359134459900105,0.10873628596948567,0.9902750662330169,1.706091095288843e-05,344
Standard (c=1000),-3522.394890381033,0.761279349250703,0.11001887980184825,0.9902595022411513,3.181051710704571e-05,344
Robust (c=5.14),-624.1538715985798,0.2256203626778761,0.028670871246453174,0.9974742347530209,0.00694737105496017,345
Standard (c=1000),-2207.2289493678322,0.46232703874700914,0.05260191459193185,0.9954748044634697,0.006197639802015692,345
Robust (c=5.14),-693.6241035071504,0.23821857172280467,0.0010593604591256273,0.9994246360514079,0.0037224637822070106,346
Standard (c=1000),-2239.4310142344493,0.48809786997243515,2.075815538852024e-05,0.9996756607167693,0.004208298849451728,346
Robust (c=5.14),-626.867423973817,0.2286410915093896,0.016105915400438278,0.998560768185559,0.006291261597277955,347
Standard (c=1000),-2362.8173367399086,0.4948458444011662,0.03392272242125857,0.998685004114101,0.015345015500680948,347
Robust (c=5.14),-1642.3901350870979,0.048171962178247194,0.3654945505399546,0.980820389373547,0.035698654724194874,348
Standard (c=1000),-9739.740281844426,0.20980660117988933,0.0395476406773583,0.9383639642276358,0.7438059129660898,348
Robust (c=5.14),-626.1790283784162,0.23185603958928763,0.07785541928342507,0.9931359158558619,0.006788242488511637,349
Standard (c=1000),-2202.3807949691604,0.4641873531225967,0.10202815951588265,0.9904976479350361,0.006479269412149266,349
Robust (c=5.14),-621.7528078861302,0.23378134487635832,0.07280345585818529,0.9933159775655636,0.006658350913185743,350
Standard (c=1000),-2315.2065921934654,0.4087220065451906,0.08416269285511946,0.9940044079706779,0.013781349117192358,350
Robust (c=5.14),-662.9499497550863,0.21882840639092818,0.012194978932780943,0.9999739317987663,0.007153355575117979,351
Standard (c=1000),-11809.137697404594,0.09554305476087775,0.02837630470910128,0.9097511348624645,0.25977964504274526,351
Robust (c=5.14),-3092.8525663691075,0.9681312525301324,0.07051224975283527,0.9935768170046261,0.0037282020541765013,352
Standard (c=1000),-2912.6885983347565,0.8203768222567952,0.04563236994836778,0.9951276420657079,0.008600030000101134,352
Robust (c=5.14),-629.159409026151,0.22185803237847534,0.006885148434176874,0.9991755467647435,0.006606908711593886,353
Standard (c=1000),-2203.597318744034,0.4742455489318376,0.018373173764781113,0.9983746869733431,0.005234758197545491,353
Robust (c=5.14),-626.4327381337223,0.2226068816468357,0.04806792141108786,0.9956545223710644,0.0065203924990592825,354
Standard (c=1000),-2210.790191307703,0.4712117799501043,0.016047371617868046,0.9985026167250025,0.006140796271951047,354
Robust (c=5.14),-619.0479193580456,0.2301920199061418,0.05122107757926776,0.9953532162641708,0.006356815369957982,355
Standard (c=1000),-2400.0534499466817,0.408189228320736,0.05939322060116016,0.9981071622260107,0.015883638285923846,355
Robust (c=5.14),-626.5314058213717,0.23193845936637886,0.006507683703419525,0.9993567302618881,0.006196447711886349,356
Standard (c=1000),-2210.037570729033,0.4708682448313696,0.012400170763948528,0.998802593079932,0.004817571451155988,356
Robust (c=5.14),-630.3039385303766,0.23179602450981224,0.013278233435799008,0.9986981353943833,0.006582798739757014,357
Standard (c=1000),-2208.516769889067,0.4730483255619451,0.0077455891722032445,0.9994573174744312,0.004772771530957463,357
Robust (c=5.14),-629.439717263747,0.22561407171453726,0.004529448266088287,0.9998132244961324,0.0063272927255962385,358
Standard (c=1000),-2205.1204715452272,0.4714734271443988,0.006928198958789015,0.9996368955746994,0.004227143477781427,358
Robust (c=5.14),-1967.5946791115198,0.595916131533977,0.04102183419702414,0.9963991124548893,0.0008016832425625601,359
Standard (c=1000),-2255.93232136999,0.5180415107399035,0.07633832771933355,0.9931609722688446,0.002943871130618009,359
Robust (c=5.14),-625.2475716440482,0.22046255833924985,0.07683807696244686,0.9931510095308024,0.00754927642158553,360
Standard (c=1000),-2212.3223685016023,0.4666035777572514,0.08206459295058727,0.9926421663606996,0.007044088485384641,360
Robust (c=5.14),-625.7520154785753,0.23786306850802527,0.07694631470907215,0.9929804747465129,0.006696220224292701,361
Standard (c=1000),-2232.5813310255676,0.46483039978535773,0.08683583736469262,0.9926750109613902,0.009963322960921029,361
Robust (c=5.14),-623.4705770688398,0.22517013720172674,0.06575867690963336,0.993915408852352,0.006799655040588802,362
Standard (c=1000),-2517.2260448921543,0.40702798450722255,0.0587062667059632,0.9946994393604074,0.0010131910177125583,362
Robust (c=5.14),-624.4247821030516,0.22494696626003488,0.04567743813106018,0.9957583080746261,0.007312832186889279,363
Standard (c=1000),-2229.2492234061688,0.4508619525464681,0.020496478501704645,0.9979112723041602,0.008987198340007486,363
Robust (c=5.14),-683.147571866585,0.25714098535477736,0.019453274084478417,0.9980198233230717,0.0031243928338076992,364
Standard (c=1000),-7403.217326078269,0.2670614638013975,0.009876031456536592,0.9265014733595262,0.2995911410674986,364
Robust (c=5.14),-2500.778185667209,0.7774346489096654,0.0011901841831447918,0.9999938391697336,0.0008596343269563968,365
Standard (c=1000),-2800.4282554628535,0.7962039835882735,0.01774821154578423,0.998397344707465,0.0008607396236767908,365
Robust (c=5.14),-752.3725700843008,0.19526060049895302,0.09391372340100815,0.9933026009653296,0.014418064438719532,366
